15:47:08 root:144 - <module>() INFO || -------------------------------------------------------------
16:16:41 DefaultEngine-MultiGrapher:30 - __init__() INFO || DefaultEngine-MultiGrapher Init.
16:16:41 DefaultEngine-MultiGrapher:40 - set_build_config() INFO || Passed Check Req Headers.
16:16:41 multigrapher:419 - build_tree_frame() INFO || Building Tree Frame
16:16:41 multigrapher:370 - build_graphs_frame() INFO || Initiating MG Build Process.
16:16:41 multigrapher:379 - build_graphs_frame() DEBUG || Build slot n=0 - Rowx 0, colx 0
16:16:41 multigrapher:379 - build_graphs_frame() DEBUG || Build slot n=1 - Rowx 0, colx 1
16:16:41 multigrapher:379 - build_graphs_frame() DEBUG || Build slot n=2 - Rowx 1, colx 0
16:16:41 multigrapher:379 - build_graphs_frame() DEBUG || Build slot n=3 - Rowx 1, colx 1
16:16:41 multigrapher:247 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 0
16:16:41 root:154 - <module>() INFO || App Initialized...
16:16:45 multigrapher:247 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 1
16:16:54 multigrapher:123 - update_all_graph_slots() INFO || Updating graph on all slots.
16:16:54 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 0.
16:16:54 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:16:54 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:16:54 analysispage:62 - request_and_graph_data() INFO || Received Data
16:16:54 graphframe:49 - update_graph() INFO || Update graph call.
16:16:54 matplotlib.font_manager:1354 - _findfont_cached() DEBUG || findfont: Matching :family=sans-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=8.0 to DejaVu Sans ('c:\\users\\user\\documents\\python35\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf') with score of 0.050000
16:16:54 matplotlib.font_manager:1354 - _findfont_cached() DEBUG || findfont: Matching :family=sans-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=8.33 to DejaVu Sans ('c:\\users\\user\\documents\\python35\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf') with score of 0.050000
16:16:54 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:16:54 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:16:54 analysispage:125 - export_png() INFO || exports\multigrapher\Quantity (Orders)180912-161654.png
16:16:54 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:16:54 multigrapher:173 - get_TKimage() INFO || Resizing to: (400, 250)
16:16:54 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:16:54 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:16:54 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:16:54 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:16:54 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:16:54 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:16:54 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 1.
16:16:54 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:16:55 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:16:56 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:16:56 analysispage:62 - request_and_graph_data() INFO || Received Data
16:16:56 graphframe:49 - update_graph() INFO || Update graph call.
16:16:57 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:16:57 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:16:57 analysispage:125 - export_png() INFO || exports\multigrapher\Order Value (KRW) vs Order Size (Part-Orders)180912-161657.png
16:16:57 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:16:57 multigrapher:173 - get_TKimage() INFO || Resizing to: (400, 250)
16:16:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:16:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:16:57 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:16:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:16:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:16:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:16:57 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 2.
16:16:57 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:16:57 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:16:58 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:16:58 analysispage:62 - request_and_graph_data() INFO || Received Data
16:16:58 graphframe:49 - update_graph() INFO || Update graph call.
16:16:59 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:16:59 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:16:59 analysispage:125 - export_png() INFO || exports\multigrapher\wdqwd180912-161659.png
16:16:59 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:16:59 multigrapher:173 - get_TKimage() INFO || Resizing to: (400, 250)
16:16:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:16:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:16:59 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:16:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:16:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:16:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:16:59 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 3.
16:16:59 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:17:00 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:17:00 analysispage:62 - request_and_graph_data() INFO || Received Data
16:17:00 graphframe:49 - update_graph() INFO || Update graph call.
16:17:01 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:17:01 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:17:01 analysispage:125 - export_png() INFO || exports\multigrapher\Order Value (KRW)180912-161701.png
16:17:01 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:17:01 multigrapher:173 - get_TKimage() INFO || Resizing to: (400, 250)
16:17:01 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:17:01 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:17:01 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:17:01 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:17:01 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:17:01 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:17:43 root:159 - <module>() INFO || app.mainloop() terminated.
16:17:43 queries:13 - <module>() INFO || queries Init.
16:17:43 exceltodataframe:19 - <module>() INFO || exceltodataframe Init.
16:17:43 graphframe:23 - <module>() INFO || graphframe Init.
16:17:43 root:144 - <module>() INFO || -------------------------------------------------------------
16:17:43 root:145 - <module>() INFO || DEBUGLOG @ 180912-1617
16:17:43 root:146 - <module>() INFO || VERSION: v0.2.10.1 - 2018/09/07
16:17:43 root:147 - <module>() INFO || AUTHOR:Justin H Kim
16:17:43 root:148 - <module>() INFO || -------------------------------------------------------------
16:17:43 root:149 - <module>() INFO || datainsightsapp module initialized...
16:17:43 root:151 - <module>() INFO || Collected config2.backend_settings
16:17:43 root:38 - __init__() INFO || DataInsightsApp init started.
16:17:43 __main__:40 - __init__() INFO || Super init completed.
16:17:43 __main__:42 - __init__() INFO || Account id = admin
16:17:43 settingsmanager:26 - __init__() INFO || appwidget-settingsmanager Init.
16:17:43 DefaultEngine-SettingsManager:30 - __init__() INFO || DefaultEngine-SettingsManager Init.
16:17:43 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:43 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:43 settingsmanager:145 - _build_settings() INFO || Building settings.
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-loaddb_on_load = True
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-loaddb_loc = databases\DH_DBS.pickle
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-automatic db export = True
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-automatic export location = exports\databases
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-automatic search export = True
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-automatic export location = exports\search_results
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-setdates_on_load = True
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-setdates_gap = 10
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-setdates_from_date = 20180605
16:17:43 settingsmanager:150 - _build_settings() INFO || Building settings: productviewer-automatic export location = exports\product_customer_lists
16:17:43 settingsmanager:174 - _build_entries() INFO || Building entries
16:17:43 settingsmanager:187 - _build_entries() INFO || 0. Unpacking: dbmanager-loaddb_on_load = True
16:17:43 settingsmanager:187 - _build_entries() INFO || 1. Unpacking: dbmanager-loaddb_loc = databases\DH_DBS.pickle
16:17:43 settingsmanager:187 - _build_entries() INFO || 2. Unpacking: dbmanager-automatic db export = True
16:17:43 settingsmanager:187 - _build_entries() INFO || 3. Unpacking: dbmanager-automatic export location = exports\databases
16:17:43 settingsmanager:187 - _build_entries() INFO || 4. Unpacking: analysispage-automatic search export = True
16:17:43 settingsmanager:187 - _build_entries() INFO || 5. Unpacking: analysispage-automatic export location = exports\search_results
16:17:43 settingsmanager:187 - _build_entries() INFO || 6. Unpacking: analysispage-setdates_on_load = True
16:17:43 settingsmanager:187 - _build_entries() INFO || 7. Unpacking: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
16:17:43 settingsmanager:187 - _build_entries() INFO || 8. Unpacking: querypanel-setdates_gap = 10
16:17:43 settingsmanager:187 - _build_entries() INFO || 9. Unpacking: querypanel-setdates_from_date = 20180605
16:17:43 settingsmanager:187 - _build_entries() INFO || 10. Unpacking: productviewer-automatic export location = exports\product_customer_lists
16:17:43 dbmanager:26 - __init__() INFO || appwidget-dbmanager Init.
16:17:43 DefaultEngine-DBManager:30 - __init__() INFO || DefaultEngine-DBManager Init.
16:17:43 DefaultEngine-DBManager:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:43 dbmanager:105 - _load_offline_dbs() DEBUG || Cannot find popup widget to .destroy()
16:17:46 __main__:106 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
16:17:46 __main__:110 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
16:17:46 dbmanager:114 - _load_offline_dbs() INFO || Loaded DBs.
16:17:46 productviewer:26 - __init__() INFO || appwidget-productviewer Init.
16:17:46 DefaultEngine-ProductViewer:30 - __init__() INFO || DefaultEngine-ProductViewer Init.
16:17:46 DefaultEngine-ProductViewer:273 - __init__() DEBUG || Post-Super Init for ProductViewer Engine
16:17:46 DefaultEngine-ProductViewer:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:46 analysispage:26 - __init__() INFO || appwidget-analysispage Init.
16:17:46 DefaultEngine-AnalysisPage:30 - __init__() INFO || DefaultEngine-AnalysisPage Init.
16:17:46 DefaultEngine-AnalysisPage:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:46 matplotlib.legend:1384 - _parse_legend_args() WARNING || No handles with labels found to put in legend.
16:17:46 querypanel:26 - __init__() INFO || appwidget-querypanel Init.
16:17:46 DefaultEngine-QueryPanel:30 - __init__() INFO || DefaultEngine-QueryPanel Init.
16:17:46 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:46 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:46 querypanel:268 - _update_queries() INFO || .update_queries called for category Orders
16:17:46 datatable:26 - __init__() INFO || appwidget-datatable Init.
16:17:46 DefaultEngine-DataTable:30 - __init__() INFO || DefaultEngine-DataTable Init.
16:17:46 datatable:53 - __init__() DEBUG || datatable not in config. Check config2 file.
16:17:46 datatable:39 - __init__() INFO || DataTable.py init
16:17:46 multigrapher:26 - __init__() INFO || appwidget-multigrapher Init.
16:17:46 DefaultEngine-MultiGrapher:30 - __init__() INFO || DefaultEngine-MultiGrapher Init.
16:17:46 DefaultEngine-MultiGrapher:40 - set_build_config() INFO || Passed Check Req Headers.
16:17:46 multigrapher:420 - build_tree_frame() INFO || Building Tree Frame
16:17:46 multigrapher:371 - build_graphs_frame() INFO || Initiating MG Build Process.
16:17:46 multigrapher:380 - build_graphs_frame() DEBUG || Build slot n=0 - Rowx 0, colx 0
16:17:46 multigrapher:380 - build_graphs_frame() DEBUG || Build slot n=1 - Rowx 0, colx 1
16:17:46 multigrapher:380 - build_graphs_frame() DEBUG || Build slot n=2 - Rowx 1, colx 0
16:17:46 multigrapher:380 - build_graphs_frame() DEBUG || Build slot n=3 - Rowx 1, colx 1
16:17:46 multigrapher:248 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 0
16:17:46 root:154 - <module>() INFO || App Initialized...
16:17:49 multigrapher:123 - update_all_graph_slots() INFO || Updating graph on all slots.
16:17:49 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 0.
16:17:49 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:17:50 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:17:50 analysispage:62 - request_and_graph_data() INFO || Received Data
16:17:50 graphframe:49 - update_graph() INFO || Update graph call.
16:17:51 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:17:51 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:17:51 analysispage:125 - export_png() INFO || exports\multigrapher\aaaaaaaaaa180912-161751.png
16:17:51 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:17:51 multigrapher:174 - get_TKimage() INFO || Resizing to: (400, 250)
16:17:51 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:17:51 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:17:51 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:17:51 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:17:51 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:17:51 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:17:51 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 1.
16:17:51 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:17:52 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:17:52 analysispage:62 - request_and_graph_data() INFO || Received Data
16:17:52 graphframe:49 - update_graph() INFO || Update graph call.
16:17:52 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:17:52 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:17:52 analysispage:125 - export_png() INFO || exports\multigrapher\e2180912-161752.png
16:17:52 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:17:52 multigrapher:174 - get_TKimage() INFO || Resizing to: (400, 250)
16:17:52 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:17:52 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:17:52 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:17:52 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:17:52 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:17:52 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:17:55 multigrapher:248 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 0
16:17:56 multigrapher:248 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 0
16:18:55 multigrapher:123 - update_all_graph_slots() INFO || Updating graph on all slots.
16:18:55 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 0.
16:18:55 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:18:57 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:18:57 analysispage:62 - request_and_graph_data() INFO || Received Data
16:18:57 graphframe:49 - update_graph() INFO || Update graph call.
16:18:57 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:18:57 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:18:57 analysispage:125 - export_png() INFO || exports\multigrapher\aaaaaaaaaa180912-161857.png
16:18:57 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:18:57 multigrapher:174 - get_TKimage() INFO || Resizing to: (400, 250)
16:18:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:18:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:18:57 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:18:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:18:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:18:57 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:18:57 multigrapher:126 - update_all_graph_slots() INFO || Applying for slot index 1.
16:18:57 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
16:18:59 DefaultEngine-AnalysisPage:535 - get_results_packs() DEBUG || xandy type: <class 'list'>
16:18:59 analysispage:62 - request_and_graph_data() INFO || Received Data
16:18:59 graphframe:49 - update_graph() INFO || Update graph call.
16:18:59 graphframe:214 - update_graph() INFO || Completed merged results pack.
16:18:59 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
16:18:59 analysispage:125 - export_png() INFO || exports\multigrapher\e2180912-161859.png
16:18:59 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:18:59 multigrapher:174 - get_TKimage() INFO || Resizing to: (400, 250)
16:18:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:18:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:18:59 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:18:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:18:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:18:59 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:20:47 multigrapher:248 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 0
16:20:47 multigrapher:248 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 2
16:20:48 multigrapher:248 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 1
16:22:12 root:159 - <module>() INFO || app.mainloop() terminated.
16:22:13 queries:13 - <module>() INFO || queries Init.
16:22:13 exceltodataframe:19 - <module>() INFO || exceltodataframe Init.
16:22:13 graphframe:23 - <module>() INFO || graphframe Init.
16:22:13 root:144 - <module>() INFO || -------------------------------------------------------------
16:22:13 root:145 - <module>() INFO || DEBUGLOG @ 180912-1622
16:22:13 root:146 - <module>() INFO || VERSION: v0.2.10.1 - 2018/09/07
16:22:13 root:147 - <module>() INFO || AUTHOR:Justin H Kim
16:22:13 root:148 - <module>() INFO || -------------------------------------------------------------
16:22:13 root:149 - <module>() INFO || datainsightsapp module initialized...
16:22:13 root:151 - <module>() INFO || Collected config2.backend_settings
16:22:13 root:38 - __init__() INFO || DataInsightsApp init started.
16:22:13 __main__:40 - __init__() INFO || Super init completed.
16:22:13 __main__:42 - __init__() INFO || Account id = admin
16:22:13 settingsmanager:26 - __init__() INFO || appwidget-settingsmanager Init.
16:22:13 DefaultEngine-SettingsManager:30 - __init__() INFO || DefaultEngine-SettingsManager Init.
16:22:13 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:13 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:13 settingsmanager:145 - _build_settings() INFO || Building settings.
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-loaddb_on_load = True
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-loaddb_loc = databases\DH_DBS.pickle
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-automatic db export = True
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-automatic export location = exports\databases
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-automatic search export = True
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-automatic export location = exports\search_results
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-setdates_on_load = True
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-setdates_gap = 10
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-setdates_from_date = 20180605
16:22:13 settingsmanager:150 - _build_settings() INFO || Building settings: productviewer-automatic export location = exports\product_customer_lists
16:22:13 settingsmanager:174 - _build_entries() INFO || Building entries
16:22:13 settingsmanager:187 - _build_entries() INFO || 0. Unpacking: dbmanager-loaddb_on_load = True
16:22:13 settingsmanager:187 - _build_entries() INFO || 1. Unpacking: dbmanager-loaddb_loc = databases\DH_DBS.pickle
16:22:13 settingsmanager:187 - _build_entries() INFO || 2. Unpacking: dbmanager-automatic db export = True
16:22:13 settingsmanager:187 - _build_entries() INFO || 3. Unpacking: dbmanager-automatic export location = exports\databases
16:22:13 settingsmanager:187 - _build_entries() INFO || 4. Unpacking: analysispage-automatic search export = True
16:22:13 settingsmanager:187 - _build_entries() INFO || 5. Unpacking: analysispage-automatic export location = exports\search_results
16:22:13 settingsmanager:187 - _build_entries() INFO || 6. Unpacking: analysispage-setdates_on_load = True
16:22:13 settingsmanager:187 - _build_entries() INFO || 7. Unpacking: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
16:22:13 settingsmanager:187 - _build_entries() INFO || 8. Unpacking: querypanel-setdates_gap = 10
16:22:13 settingsmanager:187 - _build_entries() INFO || 9. Unpacking: querypanel-setdates_from_date = 20180605
16:22:13 settingsmanager:187 - _build_entries() INFO || 10. Unpacking: productviewer-automatic export location = exports\product_customer_lists
16:22:13 dbmanager:26 - __init__() INFO || appwidget-dbmanager Init.
16:22:13 DefaultEngine-DBManager:30 - __init__() INFO || DefaultEngine-DBManager Init.
16:22:13 DefaultEngine-DBManager:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:13 dbmanager:105 - _load_offline_dbs() DEBUG || Cannot find popup widget to .destroy()
16:22:16 __main__:106 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
16:22:16 __main__:110 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
16:22:16 dbmanager:114 - _load_offline_dbs() INFO || Loaded DBs.
16:22:16 productviewer:26 - __init__() INFO || appwidget-productviewer Init.
16:22:16 DefaultEngine-ProductViewer:30 - __init__() INFO || DefaultEngine-ProductViewer Init.
16:22:16 DefaultEngine-ProductViewer:273 - __init__() DEBUG || Post-Super Init for ProductViewer Engine
16:22:16 DefaultEngine-ProductViewer:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:16 analysispage:26 - __init__() INFO || appwidget-analysispage Init.
16:22:16 DefaultEngine-AnalysisPage:30 - __init__() INFO || DefaultEngine-AnalysisPage Init.
16:22:16 DefaultEngine-AnalysisPage:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:16 matplotlib.legend:1384 - _parse_legend_args() WARNING || No handles with labels found to put in legend.
16:22:16 querypanel:26 - __init__() INFO || appwidget-querypanel Init.
16:22:16 DefaultEngine-QueryPanel:30 - __init__() INFO || DefaultEngine-QueryPanel Init.
16:22:16 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:16 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:16 querypanel:268 - _update_queries() INFO || .update_queries called for category Orders
16:22:16 datatable:26 - __init__() INFO || appwidget-datatable Init.
16:22:16 DefaultEngine-DataTable:30 - __init__() INFO || DefaultEngine-DataTable Init.
16:22:16 datatable:53 - __init__() DEBUG || datatable not in config. Check config2 file.
16:22:16 datatable:39 - __init__() INFO || DataTable.py init
16:22:16 multigrapher:26 - __init__() INFO || appwidget-multigrapher Init.
16:22:16 DefaultEngine-MultiGrapher:30 - __init__() INFO || DefaultEngine-MultiGrapher Init.
16:22:16 DefaultEngine-MultiGrapher:40 - set_build_config() INFO || Passed Check Req Headers.
16:22:16 multigrapher:422 - build_tree_frame() INFO || Building Tree Frame
16:22:16 multigrapher:373 - build_graphs_frame() INFO || Initiating MG Build Process.
16:22:16 multigrapher:382 - build_graphs_frame() DEBUG || Build slot n=0 - Rowx 0, colx 0
16:22:16 multigrapher:382 - build_graphs_frame() DEBUG || Build slot n=1 - Rowx 0, colx 1
16:22:16 multigrapher:382 - build_graphs_frame() DEBUG || Build slot n=2 - Rowx 1, colx 0
16:22:16 multigrapher:382 - build_graphs_frame() DEBUG || Build slot n=3 - Rowx 1, colx 1
16:22:16 multigrapher:250 - preview_page_at_selection() INFO || Current curr_pageslotindex set to 0
16:22:16 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:22:16 multigrapher:174 - get_TKimage() INFO || Resizing to: (400, 250)
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:22:16 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'tEXt' 78 57
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IDAT' 147 8192
16:22:16 multigrapher:164 - load_graph_in_slot() INFO || Loading path
16:22:16 multigrapher:174 - get_TKimage() INFO || Resizing to: (400, 250)
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'IHDR' 16 13
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'sBIT' 41 4
16:22:16 PIL.PngImagePlugin:537 - _open() DEBUG || b'sBIT' 41 4 (unknown)
16:22:16 PIL.PngImagePlugin:130 - call() DEBUG || STREAM b'pHYs' 57 9
